ENTITY_ID,Operator,12 Month Cum BOE (20:1),Lat,Long,Bakken, Lateral Length ,Slickwater,"Proppant, mmlbs","Fluid, mbbl"
128275693,Whiting,"74,000",48.2,-103.2,0," 8,928 ",0, 4.4 , 79.8 
128829538,ConocoPhillips,"133,000",47.8,-103.0,1," 9,504 ",0, 4.7 , 53.8 
129026920,Continental,"223,000",47.9,-103.3,1," 9,476 ",1, 4.7 , 257.7 
128151050,WPX,"121,000",47.7,-102.7,1," 3,952 ",0, 2.0 , 29.3 
128261748,Whiting,"92,000",47.7,-103.3,0," 8,219 ",0, 4.1 , 87.3 
128914781,Continental,"123,000",48.2,-103.2,1," 9,191 ",1, 4.6 , 223.6 
128335388,Whiting,"108,000",47.7,-102.5,1," 8,832 ",0, 4.4 , 85.8 
128914817,Petro-Hunt,"154,000",48.0,-102.9,1," 9,828 ",0, 4.9 , 76.1 
128984012,Continental,"108,000",48.2,-103.2,0," 20,203 ",0, 10.1 , 125.3 
128997946,HRC,"263,000",47.6,-102.7,1," 10,071 ",0, 5.0 , 144.4 
128732085,Sinclair,"71,000",48.2,-102.5,1," 4,687 ",0, 2.3 , 34.6 
128829567,Slawson,"110,000",47.9,-102.5,0," 9,653 ",0, 4.8 , 81.6 
128243590,Statoil,"104,000",48.2,-102.6,0," 10,071 ",0, 5.0 , 93.5 
128943848,Slawson,"50,000",47.9,-102.4,1," 10,240 ",0, 5.1 , 85.1 
128943507,Newfield,"71,000",47.8,-103.3,0," 9,487 ",0, 4.8 , 87.7 
128943736,Slawson,"40,000",47.9,-102.4,0," 9,689 ",0, 4.9 , 86.1 
128199557,Zavanna,"156,000",48.2,-103.6,1," 9,248 ",1, 4.7 , 240.2 
128952997,Oasis,"39,000",48.3,-103.7,0," 9,311 ",0, 4.7 , 82.7 
128901047,WPX,"123,000",47.8,-102.6,0," 9,905 ",0, 5.0 , 113.6 
128953016,Petro-Hunt,"92,000",48.0,-102.9,0," 3,907 ",0, 2.0 , 47.2 
128667547,XTO,"154,000",47.6,-102.9,1," 9,247 ",0, 4.7 , 80.5 
128667165,Continental,"224,000",48.0,-102.7,1," 9,556 ",0, 4.8 , 92.3 
128530635,HRC,"136,000",47.6,-102.7,1," 8,876 ",0, 4.5 , 95.0 
128952969,WPX,"171,000",47.8,-102.7,0," 9,773 ",0, 5.0 , 111.9 
128667666,HRC,"192,000",47.6,-102.8,1," 9,691 ",0, 4.9 , 128.2 
128644495,HRC,"166,000",48.0,-102.7,0," 10,243 ",0, 5.2 , 86.7 
128901184,Continental,"146,000",48.3,-103.2,1," 9,654 ",0, 4.9 , 192.0 
128801347,HRC,"265,000",47.6,-102.6,1," 9,729 ",0, 5.0 , 118.4 
128997735,XTO,"94,000",48.2,-103.0,0," 10,472 ",0, 5.3 , 101.3 
128593405,Continental,"154,000",48.1,-103.4,1," 9,512 ",0, 4.9 , 94.8 
128944259,Whiting,"108,000",48.1,-102.6,1," 6,561 ",1, 3.3 , 133.2 
128984023,Slawson,"38,000",48.0,-102.5,0," 9,082 ",0, 4.6 , 80.0 
128771173,Newfield,"127,000",48.0,-103.0,1," 11,045 ",0, 5.7 , 88.1 
129027005,HRC,"176,000",47.6,-102.7,1," 9,626 ",0, 4.9 , 129.2 
129083013,Whiting,"157,000",48.3,-103.4,1," 8,737 ",1, 4.5 , 170.7 
128901158,WPX,"215,000",47.8,-102.6,1," 9,937 ",0, 5.1 , 117.3 
128901395,Slawson,"114,000",47.9,-102.5,0," 10,068 ",0, 5.2 , 63.6 
128561776,HRC,"101,000",47.6,-102.7,1," 9,661 ",0, 5.0 , 81.3 
128944206,Slawson,"118,000",48.0,-102.4,1," 9,928 ",0, 5.1 , 76.1 
128801445,Whiting,"87,000",48.1,-103.2,1," 8,555 ",0, 4.4 , 97.0 
129014674,Statoil,"79,000",48.2,-103.7,1," 9,625 ",1, 5.0 , 201.0 
128667275,XTO,"174,000",47.6,-102.9,0," 9,385 ",0, 4.9 , 94.2 
128801219,ConocoPhillips,"71,000",47.9,-102.9,0," 9,578 ",0, 5.0 , 56.2 
128801369,XTO,"41,000",48.3,-103.0,1," 9,440 ",0, 4.9 , 78.8 
128829830,Slawson,"77,000",47.9,-102.5,1," 4,810 ",0, 2.5 , 28.2 
128667717,XTO,"127,000",47.6,-102.9,1," 10,004 ",0, 5.2 , 84.9 
129015106,Statoil,"34,000",48.2,-103.7,0," 9,505 ",1, 4.9 , 177.7 
128629185,Newfield,"96,000",48.1,-103.0,1," 5,095 ",0, 2.6 , 36.3 
128530383,Whiting,"88,000",47.9,-103.4,0," 8,506 ",0, 4.4 , 73.1 
129014696,ConocoPhillips,"140,000",47.5,-102.7,0," 9,811 ",0, 5.1 , 72.9 
128593496,Whiting,"41,000",47.9,-103.4,0," 6,913 ",0, 3.6 , 79.8 
128944135,Newfield,"81,000",47.8,-103.3,0," 9,881 ",0, 5.2 , 116.3 
128900757,Slawson,"82,000",48.0,-102.5,1," 4,202 ",0, 2.2 , 29.5 
128953446,Continental,"107,000",48.0,-102.6,1," 10,344 ",1, 5.4 , 294.2 
129027079,Slawson,"52,000",48.2,-103.4,0," 6,572 ",0, 3.4 , 57.2 
128984410,Slawson,"29,000",48.2,-103.4,0," 6,331 ",0, 3.3 , 55.4 
129015209,Slawson,"73,000",48.2,-103.4,0," 7,078 ",0, 3.7 , 125.8 
128943737,Slawson,"66,000",48.0,-102.4,0," 9,590 ",0, 5.0 , 81.1 
128628896,Slawson,"62,000",48.0,-102.5,0," 9,721 ",0, 5.1 , 53.4 
128561678,Whiting,"81,000",47.5,-102.4,0," 8,161 ",0, 4.3 , 74.0 
128900992,WPX,"135,000",47.8,-102.4,1," 9,605 ",0, 5.1 , 99.4 
128997899,Continental,"124,000",48.2,-103.3,0," 10,217 ",0, 5.4 , 122.2 
128829476,Slawson,"113,000",47.9,-102.5,1," 9,385 ",0, 5.0 , 77.2 
128829536,Slawson,"37,000",47.9,-102.5,1," 9,653 ",0, 5.1 , 76.5 
128575028,Whiting,"101,000",47.7,-103.2,0," 9,373 ",0, 4.9 , 91.7 
128801273,Slawson,"156,000",47.9,-102.5,1," 9,423 ",0, 5.0 , 65.1 
128801275,Whiting,"123,000",47.7,-102.6,0," 8,380 ",0, 4.4 , 89.4 
128901055,Petro-Hunt,"90,000",48.2,-103.4,0," 4,368 ",0, 2.3 , 46.0 
128644628,Whiting,"98,000",48.2,-102.2,1," 5,350 ",0, 2.8 , 37.9 
128530547,Whiting,"110,000",48.1,-103.3,0," 9,534 ",0, 5.1 , 72.4 
128829407,WPX,"186,000",47.8,-102.7,0," 9,414 ",0, 5.0 , 102.2 
128517089,Whiting,"85,000",48.1,-103.3,0," 8,740 ",0, 4.6 , 77.7 
128732081,ConocoPhillips,"105,000",47.9,-102.9,0," 9,525 ",0, 5.1 , 53.4 
128610849,Whiting,"75,000",47.7,-103.3,0," 6,082 ",0, 3.2 , 93.7 
128829511,Continental,"58,000",48.2,-103.2,0," 7,416 ",0, 4.0 , 78.1 
128575103,Whiting,"85,000",47.7,-103.2,0," 9,291 ",0, 5.0 , 96.5 
128900982,Slawson,"61,000",48.0,-102.5,1," 4,796 ",0, 2.6 , 33.0 
128150631,WPX,"151,000",47.7,-102.6,1," 3,675 ",0, 2.0 , 31.2 
128611251,ConocoPhillips,"136,000",48.0,-102.9,0," 9,471 ",0, 5.1 , 65.4 
129071815,Whiting,"142,000",48.1,-103.3,1," 8,079 ",0, 4.3 , 115.8 
128943602,Slawson,"54,000",47.9,-102.4,0," 10,088 ",0, 5.4 , 97.6 
128637649,Slawson,"62,000",48.2,-103.4,1," 6,390 ",0, 3.4 , 45.0 
129014732,XTO,"101,000",48.2,-103.0,1," 10,323 ",0, 5.5 , 101.2 
128801373,Petro-Hunt,"192,000",48.0,-102.9,0," 9,305 ",0, 5.0 , 84.6 
128530692,Whiting,"93,000",48.1,-103.3,0," 9,180 ",0, 4.9 , 77.6 
128983999,XTO,"99,000",48.2,-103.0,1," 9,986 ",0, 5.4 , 109.0 
128801303,Whiting,"59,000",48.1,-103.2,0," 8,554 ",0, 4.6 , 111.3 
128644740,Petro-Hunt,"104,000",48.2,-103.4,1," 4,553 ",0, 2.4 , 50.1 
128829264,Whiting,"100,000",48.1,-103.2,1," 8,540 ",0, 4.6 , 99.1 
128914779,Whiting,"96,000",48.1,-103.2,1," 10,243 ",0, 5.5 , 115.1 
128984491,ConocoPhillips,"65,000",47.9,-103.1,0," 9,706 ",0, 5.2 , 67.3 
128829923,Continental,"49,000",48.0,-102.7,0," 4,772 ",0, 2.6 , 42.1 
128176334,WPX,"87,000",47.7,-102.7,1," 4,014 ",0, 2.2 , 37.4 
128984006,ConocoPhillips,"73,000",47.9,-103.1,0," 9,933 ",0, 5.4 , 61.4 
128998131,Slawson,"40,000",48.2,-103.4,0," 6,850 ",0, 3.7 , 58.3 
128562376,ConocoPhillips,"58,000",48.0,-102.8,1," 9,298 ",0, 5.0 , 50.7 
129014734,Newfield,"70,000",48.1,-103.0,0," 4,455 ",0, 2.4 , 31.0 
128943721,WPX,"106,000",47.8,-102.5,0," 10,002 ",0, 5.4 , 107.8 
128953152,Continental,"113,000",48.0,-102.6,1," 10,183 ",1, 5.5 , 293.2 
128731823,ConocoPhillips,"85,000",47.9,-102.9,0," 9,524 ",0, 5.2 , 52.0 
128914653,Continental,"68,000",48.2,-103.2,0," 10,908 ",0, 5.9 , 120.1 
128611015,Whiting,"44,000",47.7,-103.3,0," 7,761 ",0, 4.2 , 94.6 
128530516,Whiting,"114,000",48.1,-103.3,1," 9,107 ",0, 5.0 , 79.1 
128914744,QEP,"131,000",47.7,-102.8,1," 9,016 ",0, 4.9 , 92.6 
128944227,WPX,"148,000",47.8,-102.5,0," 9,889 ",0, 5.4 , 98.9 
128610883,ConocoPhillips,"112,000",47.9,-102.9,0," 10,112 ",0, 5.5 , 56.3 
128829268,Slawson,"125,000",47.9,-102.5,1," 9,701 ",0, 5.3 , 84.8 
129014716,Other,"102,000",47.9,-102.7,0," 4,756 ",0, 2.6 , 29.8 
128545251,QEP,"165,000",47.8,-102.8,1," 9,922 ",0, 5.4 , 71.0 
128953046,Continental,"143,000",48.0,-103.4,1," 9,973 ",1, 5.4 , 280.4 
128997808,Slawson,"68,000",48.2,-103.4,0," 6,568 ",0, 3.6 , 59.1 
128953563,Continental,"104,000",48.1,-102.7,1," 8,007 ",1, 4.4 , 228.8 
128900999,Whiting,"133,000",48.1,-103.3,1," 11,347 ",0, 6.2 , 116.1 
128530391,Oasis,"141,000",48.1,-102.6,1," 9,593 ",0, 5.2 , 66.5 
128184258,Hess,"177,000",48.3,-102.9,1," 9,414 ",0, 5.1 , 51.7 
128629189,Continental,"108,000",48.0,-102.7,1," 10,440 ",0, 5.7 , 89.7 
128943628,WPX,"180,000",47.7,-102.6,1," 9,838 ",0, 5.4 , 125.9 
129083259,Continental,"137,000",48.2,-103.5,1," 9,444 ",0, 5.2 , 117.1 
128914517,QEP,"226,000",47.8,-102.8,1," 10,015 ",0, 5.5 , 104.1 
128829421,WPX,"169,000",47.8,-102.7,1," 9,366 ",0, 5.2 , 98.1 
128943606,Continental,"118,000",48.0,-103.5,0," 10,260 ",0, 5.7 , 117.2 
128637162,ConocoPhillips,"212,000",48.0,-102.8,1," 6,904 ",0, 3.8 , 54.3 
128731729,Whiting,"86,000",48.3,-103.4,0," 9,391 ",0, 5.2 , 81.6 
128801454,Slawson,"97,000",47.9,-102.5,1," 4,608 ",0, 2.6 , 35.4 
129014717,Newfield,"83,000",48.1,-103.0,0," 4,427 ",0, 2.5 , 38.4 
128637123,Sinclair,"49,000",48.2,-102.2,1," 3,972 ",0, 2.2 , 30.5 
128901394,Oasis,"56,000",48.3,-102.6,1," 9,518 ",0, 5.3 , 86.9 
128953048,Continental,"121,000",48.0,-102.6,1," 10,151 ",1, 5.7 , 290.8 
128829279,WPX,"157,000",47.8,-102.7,0," 9,585 ",0, 5.3 , 111.3 
128901370,Whiting,"87,000",48.1,-103.3,0," 9,339 ",0, 5.2 , 102.7 
128829580,Slawson,"90,000",47.9,-102.5,1," 5,098 ",0, 2.8 , 42.8 
128530627,Whiting,"87,000",48.1,-103.3,0," 8,505 ",0, 4.8 , 74.0 
128943757,Slawson,"40,000",47.9,-102.4,0," 9,533 ",0, 5.3 , 89.0 
129014605,ConocoPhillips,"75,000",47.5,-102.7,0," 9,277 ",0, 5.2 , 63.8 
128829471,Continental,"34,000",48.0,-102.7,0," 4,842 ",0, 2.7 , 47.6 
128914712,XTO,"113,000",47.8,-103.2,0," 10,039 ",0, 5.6 , 108.4 
128771312,Slawson,"61,000",48.0,-102.4,1," 4,162 ",1, 2.3 , 68.2 
128915085,QEP,"153,000",47.7,-102.8,1," 9,088 ",0, 5.1 , 95.6 
129026986,Statoil,"117,000",48.0,-103.3,1," 10,192 ",0, 5.7 , 91.1 
128998208,Slawson,"91,000",48.2,-103.4,0," 6,948 ",0, 3.9 , 63.9 
128829443,Continental,"112,000",47.9,-103.3,0," 9,435 ",0, 5.3 , 120.0 
128914818,WPX,"201,000",47.9,-102.7,1," 9,555 ",0, 5.4 , 114.9 
128731558,Whiting,"132,000",47.9,-103.4,1," 9,251 ",0, 5.2 , 80.6 
129014599,Continental,"75,000",48.1,-103.5,0," 9,542 ",0, 5.4 , 122.1 
128997896,Oasis,"216,000",48.1,-102.7,1," 10,363 ",0, 5.9 , 133.2 
128629187,HRC,"182,000",47.8,-102.7,1," 9,832 ",0, 5.6 , 72.8 
128243608,EOG,"136,000",47.9,-102.8,0," 6,212 ",0, 3.5 , 37.8 
128953210,Continental,"126,000",48.2,-103.3,1," 9,450 ",1, 5.4 , 300.5 
128829861,Slawson,"116,000",47.9,-102.5,0," 9,837 ",0, 5.6 , 91.7 
129097173,Continental,"92,000",48.2,-103.3,0," 10,178 ",0, 5.8 , 123.5 
128943671,Slawson,"25,000",47.9,-102.4,0," 10,031 ",0, 5.7 , 97.7 
129097208,Continental,"105,000",48.2,-103.3,0," 9,945 ",0, 5.6 , 120.0 
128637201,Whiting,"70,000",48.1,-103.2,0," 8,964 ",0, 5.1 , 79.4 
128644583,Whiting,"140,000",47.7,-102.5,0," 9,539 ",0, 5.4 , 81.1 
128943685,Marathon,"71,000",47.4,-102.6,0," 10,088 ",0, 5.7 , 60.7 
129536845,Slawson,"81,000",48.0,-102.5,0," 8,899 ",0, 5.1 , 67.0 
128829945,Statoil,"122,000",48.2,-103.5,0," 9,751 ",1, 5.6 , 202.0 
128637116,Continental,"83,000",47.5,-103.0,1," 9,689 ",0, 5.5 , 97.8 
128914816,XTO,"129,000",47.8,-103.2,1," 9,829 ",0, 5.6 , 102.5 
128829389,Statoil,"85,000",48.2,-103.5,1," 9,464 ",1, 5.4 , 192.2 
129026990,Whiting,"150,000",48.1,-102.5,1," 5,710 ",1, 3.3 , 163.7 
129014613,Continental,"97,000",47.9,-103.3,0," 9,581 ",0, 5.5 , 126.8 
128667228,HRC,"188,000",47.6,-102.6,1," 9,370 ",1, 5.4 , 204.4 
128829270,Continental,"16,000",48.0,-102.7,0," 5,031 ",0, 2.9 , 54.7 
128984516,QEP,"101,000",47.8,-102.8,1," 9,599 ",0, 5.5 , 109.4 
128944215,WPX,"134,000",47.7,-102.6,0," 9,960 ",0, 5.7 , 128.3 
128829473,Statoil,"76,000",48.2,-103.5,1," 9,560 ",1, 5.5 , 203.8 
128984117,Statoil,"67,000",48.2,-103.7,1," 10,366 ",1, 6.0 , 202.0 
128914555,QEP,"205,000",47.8,-102.8,0," 9,966 ",0, 5.7 , 107.7 
128731727,Statoil,"48,000",48.3,-103.6,0," 10,243 ",1, 5.9 , 202.2 
128771348,XTO,"135,000",47.8,-103.3,1," 9,875 ",0, 5.7 , 109.7 
129027298,Marathon,"128,000",47.5,-102.5,1," 10,081 ",0, 5.8 , 66.2 
128997839,Continental,"95,000",48.2,-103.5,1," 4,449 ",1, 2.6 , 150.2 
129071303,Marathon,"134,000",47.5,-102.7,0," 9,793 ",0, 5.6 , 71.0 
128901154,Slawson,"36,000",48.0,-102.5,0," 4,140 ",0, 2.4 , 31.3 
128984093,Marathon,"77,000",47.4,-102.6,0," 10,015 ",0, 5.8 , 73.7 
129043487,Continental,"126,000",48.2,-103.3,0," 10,191 ",0, 5.9 , 128.2 
128771283,Statoil,"45,000",47.9,-103.6,0," 10,088 ",0, 5.8 , 152.8 
128943505,QEP,"230,000",47.8,-102.8,1," 9,960 ",0, 5.7 , 106.1 
128610850,ConocoPhillips,"209,000",48.0,-102.8,1," 6,935 ",0, 4.0 , 62.8 
128667693,HRC,"139,000",47.6,-102.6,0," 9,259 ",1, 5.4 , 206.3 
128953429,Continental,"116,000",48.0,-102.6,1," 10,019 ",1, 5.8 , 290.8 
128801381,Petro-Hunt,"182,000",48.0,-102.9,1," 8,765 ",0, 5.1 , 75.4 
128731565,Statoil,"102,000",47.9,-103.6,1," 9,167 ",1, 5.3 , 190.5 
128731554,Whiting,"109,000",48.3,-103.4,1," 9,040 ",0, 5.2 , 84.6 
128644805,Whiting,"192,000",47.7,-102.5,1," 9,970 ",0, 5.8 , 78.4 
128953019,Whiting,"140,000",48.0,-102.5,1," 9,222 ",1, 5.3 , 188.8 
128771691,Arsenal,"118,000",48.3,-102.4,1," 9,498 ",0, 5.5 , 84.4 
128667545,XTO,"93,000",47.6,-103.1,1," 8,953 ",0, 5.2 , 100.4 
128771241,Whiting,"89,000",47.9,-103.4,0," 9,169 ",0, 5.3 , 91.6 
128900773,Statoil,"102,000",48.2,-103.5,1," 9,493 ",1, 5.5 , 194.9 
128914654,Whiting,"123,000",48.1,-103.2,1," 10,755 ",0, 6.3 , 118.9 
128984055,Continental,"198,000",48.0,-102.7,1," 10,531 ",1, 6.1 , 198.3 
128952968,Slawson,"99,000",48.2,-103.4,0," 7,384 ",0, 4.3 , 114.4 
128901539,WPX,"152,000",47.8,-102.6,1," 9,775 ",0, 5.7 , 103.1 
129014727,ConocoPhillips,"133,000",47.5,-102.7,1," 9,246 ",0, 5.4 , 59.4 
128667191,XTO,"99,000",47.9,-103.2,0," 9,874 ",0, 5.8 , 111.5 
128545156,Oasis,"118,000",48.0,-103.5,1," 9,422 ",0, 5.5 , 66.5 
128829271,ConocoPhillips,"95,000",47.8,-103.0,0," 9,655 ",0, 5.6 , 49.6 
129043435,Continental,"113,000",48.2,-103.3,0," 9,420 ",0, 5.5 , 128.7 
128829337,Continental,"103,000",48.3,-103.3,0," 9,742 ",0, 5.7 , 118.3 
128914750,Marathon,"102,000",47.4,-102.6,0," 9,723 ",0, 5.7 , 58.9 
128637243,Kaiser-Francis,"77,000",48.1,-102.5,0," 7,017 ",0, 4.1 , 45.7 
128984058,Slawson,"49,000",47.8,-102.4,0," 4,348 ",0, 2.6 , 33.8 
128943620,Continental,"155,000",48.0,-103.4,1," 9,915 ",1, 5.8 , 283.8 
128666985,Statoil,"135,000",48.2,-102.6,0," 10,177 ",1, 6.0 , 231.3 
129027117,Statoil,"168,000",48.0,-103.3,1," 9,324 ",1, 5.5 , 201.4 
128944253,WPX,"211,000",47.9,-102.7,1," 9,519 ",0, 5.6 , 128.8 
128984404,Continental,"138,000",48.1,-103.5,1," 10,196 ",1, 6.0 , 73.9 
129027108,Statoil,"194,000",48.0,-103.3,1," 9,506 ",1, 5.6 , 203.3 
128732078,Statoil,"93,000",47.9,-103.6,1," 9,479 ",1, 5.6 , 191.3 
128829518,WPX,"150,000",47.8,-102.8,1," 9,526 ",0, 5.6 , 89.4 
128829373,Continental,"52,000",48.0,-102.7,0," 4,712 ",0, 2.8 , 60.6 
128984133,Statoil,"129,000",48.2,-103.7,1," 10,060 ",1, 5.9 , 200.0 
128953115,Zavanna,"107,000",48.2,-103.6,0," 10,000 ",0, 5.9 , 256.7 
129071368,Marathon,"93,000",47.5,-102.6,0," 9,855 ",0, 5.8 , 70.7 
129015161,Statoil,"13,000",48.2,-103.7,0," 9,254 ",1, 5.5 , 193.0 
128829490,WPX,"130,000",47.8,-102.8,0," 9,516 ",0, 5.6 , 89.5 
128914498,Whiting,"171,000",48.0,-102.5,1," 6,657 ",1, 3.9 , 149.8 
129014692,Marathon,"99,000",47.5,-102.5,0," 10,160 ",0, 6.0 , 62.7 
128667146,XTO,"104,000",47.9,-103.2,1," 9,526 ",0, 5.6 , 103.7 
128176282,Whiting,"117,000",48.1,-103.3,0," 9,373 ",0, 5.6 , 98.5 
128829571,Whiting,"185,000",48.0,-102.5,1," 6,648 ",1, 3.9 , 152.0 
128731652,Statoil,"32,000",47.9,-103.6,0," 9,153 ",1, 5.4 , 198.5 
128984098,Statoil,"100,000",48.2,-103.7,1," 9,994 ",1, 5.9 , 194.0 
129014847,Marathon,"61,000",47.4,-102.6,0," 10,062 ",0, 6.0 , 62.2 
128667109,Newfield,"85,000",48.0,-103.0,1," 3,432 ",0, 2.0 , 29.2 
129014830,Continental,"92,000",48.0,-103.3,0," 9,578 ",0, 5.7 , 122.6 
129014799,Statoil,"64,000",48.2,-103.7,1," 9,685 ",1, 5.8 , 198.3 
128637313,Continental,"134,000",47.9,-103.3,0," 9,750 ",0, 5.8 , 93.9 
128594025,Newfield,"82,000",48.0,-103.0,1," 4,043 ",0, 2.4 , 32.6 
129027276,Statoil,"118,000",48.0,-103.3,0," 9,543 ",1, 5.7 , 223.4 
128637327,Continental,"126,000",47.9,-103.3,0," 9,622 ",0, 5.7 , 105.3 
128997834,ConocoPhillips,"90,000",47.5,-102.7,0," 9,567 ",0, 5.7 , 60.3 
128667222,Statoil,"98,000",48.2,-102.6,0," 10,059 ",1, 6.0 , 228.7 
128953160,Marathon,"103,000",47.4,-102.6,0," 9,969 ",0, 6.0 , 95.3 
129015110,Marathon,"88,000",47.4,-102.6,0," 10,150 ",0, 6.1 , 62.7 
129014673,Marathon,"59,000",47.4,-102.6,0," 10,120 ",0, 6.0 , 63.7 
129083271,HRC,"162,000",47.6,-102.7,1," 9,128 ",0, 5.5 , 183.3 
128261433,EOG,"71,000",48.0,-102.3,0," 9,782 ",0, 5.8 , 85.4 
129097362,Continental,"128,000",48.2,-103.3,0," 9,814 ",0, 5.9 , 118.7 
129026926,Marathon,"113,000",47.5,-102.8,0," 9,679 ",0, 5.8 , 74.5 
128561695,Whiting,"107,000",47.5,-102.4,1," 8,498 ",0, 5.1 , 79.3 
128610961,Newfield,"83,000",48.0,-103.0,1," 3,676 ",0, 2.2 , 32.0 
128953031,Continental,"132,000",48.3,-103.2,1," 9,663 ",1, 5.8 , 311.5 
128594048,Whiting,"138,000",48.2,-103.2,1," 8,633 ",0, 5.2 , 102.8 
128943550,WPX,"156,000",47.8,-102.5,1," 9,864 ",0, 5.9 , 120.6 
128731711,Continental,"114,000",48.3,-103.3,1," 9,775 ",0, 5.9 , 118.2 
128900970,Continental,"86,000",48.1,-102.7,0," 10,118 ",0, 6.1 , 96.0 
129015186,Marathon,"95,000",47.4,-102.6,0," 9,990 ",0, 6.0 , 63.3 
128914564,Zavanna,"190,000",48.2,-103.6,1," 9,863 ",1, 6.0 , 284.5 
128771182,Whiting,"124,000",47.9,-103.4,1," 8,779 ",0, 5.3 , 80.1 
128801264,QEP,"149,000",47.7,-102.8,0," 8,939 ",0, 5.4 , 103.5 
128637158,Whiting,"76,000",48.1,-103.2,1," 8,547 ",0, 5.2 , 70.4 
128731542,Continental,"96,000",48.3,-103.3,0," 9,697 ",0, 5.9 , 119.2 
128667048,Whiting,"181,000",47.7,-102.5,1," 9,420 ",0, 5.7 , 78.1 
129043159,Marathon,"67,000",47.5,-102.5,0," 9,942 ",0, 6.1 , 101.7 
128984052,Continental,"82,000",48.2,-103.2,0," 9,498 ",0, 5.8 , 122.2 
129083158,HRC,"197,000",47.6,-102.7,0," 9,976 ",0, 6.1 , 142.2 
128732065,Continental,"213,000",48.0,-102.7,1," 9,679 ",0, 5.9 , 112.7 
128637228,Continental,"104,000",48.1,-103.4,0," 9,150 ",0, 5.6 , 107.0 
128243470,EOG,"215,000",48.0,-102.8,0," 9,525 ",0, 5.8 , 75.6 
128771318,ConocoPhillips,"78,000",47.6,-103.1,1," 10,079 ",0, 6.2 , 51.9 
128771420,HRC,"148,000",48.0,-102.6,1," 9,704 ",1, 5.9 , 217.5 
128629101,Continental,"69,000",48.0,-102.7,0," 9,879 ",0, 6.1 , 94.7 
128901489,Continental,"98,000",48.1,-102.7,0," 10,023 ",0, 6.1 , 98.8 
128997892,Marathon,"80,000",47.5,-102.5,0," 9,860 ",0, 6.1 , 77.3 
128732071,Whiting,"84,000",47.9,-103.4,0," 9,205 ",0, 5.7 , 86.6 
128637351,Continental,"113,000",48.1,-102.8,1," 9,592 ",0, 5.9 , 93.1 
128914961,WPX,"94,000",47.8,-102.5,1," 3,970 ",0, 2.4 , 89.5 
128637401,Continental,"128,000",48.1,-103.4,1," 9,480 ",0, 5.8 , 106.6 
128900852,Marathon,"185,000",47.8,-102.6,1," 9,764 ",0, 6.0 , 59.5 
128953539,Continental,"107,000",48.3,-103.2,0," 9,646 ",0, 6.0 , 116.8 
128644577,Whiting,"59,000",47.7,-102.5,0," 9,214 ",0, 5.7 , 82.0 
128731693,Statoil,"10,000",47.9,-103.6,0," 9,220 ",1, 5.7 , 197.8 
128953487,Marathon,"187,000",47.8,-102.5,1," 9,703 ",0, 6.0 , 64.2 
128944129,Continental,"114,000",48.0,-103.7,1," 9,760 ",1, 6.0 , 270.2 
128829937,SM Energy,"88,000",47.9,-103.5,0," 10,128 ",0, 6.3 , 91.0 
128900768,Continental,"128,000",48.1,-102.7,1," 9,890 ",0, 6.1 , 95.4 
128667224,Continental,"132,000",48.1,-102.8,1," 10,074 ",0, 6.2 , 95.7 
128829298,Continental,"115,000",47.9,-103.3,0," 9,472 ",0, 5.9 , 113.5 
128829299,Continental,"159,000",47.9,-103.3,1," 9,332 ",0, 5.8 , 91.9 
128644500,Whiting,"138,000",48.1,-103.3,1," 6,436 ",0, 4.0 , 91.2 
128531055,Whiting,"102,000",48.2,-103.4,0," 9,726 ",0, 6.1 , 65.8 
128667185,Whiting,"63,000",48.1,-103.3,0," 8,440 ",0, 5.3 , 84.4 
128953444,Continental,"91,000",48.0,-103.3,1," 9,059 ",1, 5.7 , 286.3 
128901106,SM Energy,"109,000",47.9,-103.5,1," 9,996 ",0, 6.3 , 88.7 
128771376,Hess,"140,000",47.5,-102.9,0," 4,720 ",0, 3.0 , 73.5 
128914557,Whiting,"70,000",48.0,-102.5,0," 7,264 ",1, 4.6 , 172.8 
128771210,Hess,"147,000",47.5,-102.9,0," 4,670 ",0, 3.0 , 73.8 
128953522,Zavanna,"162,000",48.2,-103.6,1," 9,411 ",1, 6.0 , 293.1 
128731735,Continental,"85,000",48.2,-102.7,1," 9,566 ",0, 6.1 , 96.6 
129027030,Continental,"122,000",47.5,-102.8,1," 8,855 ",0, 5.6 , 102.2 
129027284,Oasis,"30,000",48.1,-103.6,0," 9,888 ",1, 6.3 , 99.2 
128943701,Marathon,"199,000",47.8,-102.5,1," 9,955 ",0, 6.3 , 71.5 
129014618,Slawson,"91,000",47.9,-102.5,1," 4,423 ",1, 2.8 , 166.0 
129027113,EOG,"91,000",48.0,-102.3,1," 7,158 ",1, 4.6 , 90.4 
128915024,Continental,"145,000",48.1,-102.7,0," 9,552 ",0, 6.1 , 96.1 
128943464,WPX,"190,000",47.8,-102.7,0," 9,796 ",0, 6.3 , 122.0 
128667659,Whiting,"64,000",48.1,-103.3,0," 6,820 ",0, 4.4 , 77.5 
128997681,Continental,"104,000",48.0,-103.5,0," 11,317 ",0, 7.3 , 172.3 
128593258,Petro-Hunt,"139,000",48.0,-103.0,0," 9,479 ",0, 6.1 , 69.1 
129071767,HRC,"159,000",47.6,-102.7,1," 9,495 ",0, 6.1 , 128.9 
